Date,// #,EPEX SPOT DA_DE/AUT (?/MWh),Sin(Hours),Cos(Hour),Sin(Day),Cos(Day),Transfercapacities X > BZN,Transfercapacities BZN > X,Carbon Price (EUSP),Gas Price,Price Swissix,PHELIX Futures Peak FP01,PHELIX Futures Base FB01,Holiday DE,actual Load DE,forecasted Load DE ,Gen GER FC,Wind Gen DE FC,PV Gen DE FC,LoadFC-WindPVFC GER,Gen AUT FC,Gen FRA FC,Gen CZ FC,Load CZ FC,EXXA-Data
04.08.2015 03:00,5163,19.08,0.707,0.707,0.434,-0.901,9748,8038,7.89,20.69,19.35,36.54,33.2,0,41482,41532,41795,6001,0,35531,4552,48237,7260,5582,19.9
04.08.2015 04:00,5164,21.98,0.866,0.5,0.434,-0.901,9748,8038,7.89,20.69,19.78,36.54,33.2,0,42170,42007,42431,5839,0,36168,4562,48312,7350,5627,19.6
04.08.2015 05:00,5165,25.39,0.966,0.259,0.434,-0.901,9748,8038,7.89,20.69,24.14,36.54,33.2,0,43812,44595,46020,6074,1,38520,4620,49041,7356,5794,24.91
04.08.2015 06:00,5166,28,1,0,0.434,-0.901,9748,8038,7.89,20.69,30.16,36.54,33.2,0,48701,49456,52170,6417,218,42821,4789,52059,8021,6483,30.6
04.08.2015 07:00,5167,37.96,0.966,-0.259,0.434,-0.901,9748,8038,7.89,20.69,37.95,36.54,33.2,0,55550,56437,57944,6533,2342,47562,5919,53645,8353,6952,38.65
04.08.2015 08:00,5168,36.99,0.866,-0.5,0.434,-0.901,9748,8038,7.89,20.69,41.76,36.54,33.2,0,59816,61554,62737,5673,6742,49139,5864,55372,8438,7273,41.88
04.08.2015 09:00,5169,36.33,0.707,-0.707,0.434,-0.901,9748,8038,7.89,20.69,40.06,36.54,33.2,0,61643,62445,64367,4085,11637,46723,5785,56515,8414,7457,40.49
04.08.2015 10:00,5170,35.94,0.5,-0.866,0.434,-0.901,9748,8038,7.89,20.69,38.02,36.54,33.2,0,63732,64045,65588,3925,15616,44504,5619,57027,8185,7485,37.75
04.08.2015 11:00,5171,35.96,0.259,-0.966,0.434,-0.901,9748,8038,7.89,20.69,37.73,36.54,33.2,0,65566,65224,65237,4049,18033,43142,5370,57950,8178,7642,36.8
04.08.2015 12:00,5172,33.98,0,-1,0.434,-0.901,9748,8038,7.89,20.69,34.38,36.54,33.2,0,66604,65571,65242,4805,18981,41785,5484,58029,7968,7701,33.6
04.08.2015 13:00,5173,30.44,-0.259,-0.966,0.434,-0.901,9748,8038,7.89,20.69,34.4,36.54,33.2,0,66133,65424,63404,5616,18458,41350,5340,58156,7925,7637,32.11
04.08.2015 14:00,5174,32.44,-0.5,-0.866,0.434,-0.901,9748,8038,7.89,20.69,34.52,36.54,33.2,0,64022,64186,62460,6368,16315,41503,5332,57926,7889,7515,31.49
04.08.2015 15:00,5175,37.64,-0.707,-0.707,0.434,-0.901,9748,8038,7.89,20.69,33.62,36.54,33.2,0,62648,63126,62278,6293,13368,43465,5499,57172,7943,7512,33.08
04.08.2015 16:00,5176,38.98,-0.866,-0.5,0.434,-0.901,9748,8038,7.89,20.69,34.1,36.54,33.2,0,61239,61351,60868,6151,10417,44783,5708,56556,7981,7385,34.86
04.08.2015 17:00,5177,39.93,-0.966,-0.259,0.434,-0.901,9748,8038,7.89,20.69,37.08,36.54,33.2,0,60761,60262,59978,5721,7445,47096,6146,56513,8384,7221,38.89
04.08.2015 18:00,5178,39.94,-1,0,0.434,-0.901,9748,8038,7.89,20.69,38.83,36.54,33.2,0,57658,60529,58956,5734,4785,50010,6326,56824,8581,6996,40.68
04.08.2015 19:00,5179,39.9,-0.966,0.259,0.434,-0.901,9748,8038,7.89,20.69,39.62,36.54,33.2,0,59695,59182,58371,6305,2505,50372,6383,56282,8773,6938,41.39
04.08.2015 20:00,5180,40.27,-0.866,0.5,0.434,-0.901,9748,8038,7.89,20.69,37.14,36.54,33.2,0,57549,57130,55947,6746,674,49710,6318,54440,8755,6960,38.25
04.08.2015 21:00,5181,38.37,-0.707,0.707,0.434,-0.901,9748,8038,7.89,20.69,37.09,36.54,33.2,0,55774,55886,54822,6729,21,49136,6098,53848,8560,6896,38
04.08.2015 22:00,5182,38.62,-0.5,0.866,0.434,-0.901,9748,8038,7.89,20.69,37.21,36.54,33.2,0,53370,53952,53582,6813,0,47139,5927,54349,8417,6575,36.09
04.08.2015 23:00,5183,31.39,-0.259,0.966,0.434,-0.901,9748,8038,7.89,20.69,30.05,36.54,33.2,0,48938,49426,50452,6929,0,42497,5392,53890,7911,6206,29.4
05.08.2015 00:00,5184,30.4,0,1,-0.434,-0.901,9748,8038,7.81,20.549,27.86,36.54,34.81,0,45338,44595,46821,6966,0,37629,4798,50099,7402,5903,27.17
05.08.2015 01:00,5185,28.86,0.259,0.966,-0.434,-0.901,9748,8038,7.81,20.549,27.01,36.54,34.81,0,42939,42200,44439,6620,0,35580,4557,48323,7252,5874,25.21
05.08.2015 02:00,5186,28.05,0.5,0.866,-0.434,-0.901,9748,8038,7.81,20.549,26.06,36.54,34.81,0,41400,40725,42780,6078,0,34647,4468,47416,7231,5767,24.78
05.08.2015 03:00,5187,25.18,0.707,0.707,-0.434,-0.901,9748,8038,7.81,20.549,22.89,36.54,34.81,0,41060,40656,41922,5620,0,35036,4250,46546,7211,5672,23.37
05.08.2015 04:00,5188,24.07,0.866,0.5,-0.434,-0.901,9748,8038,7.81,20.549,24.04,36.54,34.81,0,42601,41242,41377,4979,0,36263,4282,46786,7222,5720,24.47
05.08.2015 05:00,5189,27.33,0.966,0.259,-0.434,-0.901,9748,8038,7.81,20.549,27.58,36.54,34.81,0,44115,44004,45630,4651,1,39352,4316,47572,7308,5891,27.38
05.08.2015 06:00,5190,33.79,1,0,-0.434,-0.901,9748,8038,7.81,20.549,32.62,36.54,34.81,0,48717,48708,51921,4327,185,44196,5041,50513,7976,6596,33.87
05.08.2015 07:00,5191,40.89,0.966,-0.259,-0.434,-0.901,9748,8038,7.81,20.549,39.03,36.54,34.81,0,55587,55460,58832,3963,2111,49386,6024,52946,8203,7084,41
05.08.2015 08:00,5192,43.75,0.866,-0.5,-0.434,-0.901,9748,8038,7.81,20.549,38.6,36.54,34.81,0,59255,59523,66100,3451,5901,50171,6529,54471,8156,7429,39.6
05.08.2015 09:00,5193,41.03,0.707,-0.707,-0.434,-0.901,9748,8038,7.81,20.549,38.04,36.54,34.81,0,61031,60418,71643,2774,10525,47119,6246,55688,8210,7646,37.99
05.08.2015 10:00,5194,38.74,0.5,-0.866,-0.434,-0.901,9748,8038,7.81,20.549,37.08,36.54,34.81,0,62398,62162,77007,2610,15187,44365,6042,56823,8118,7714,36.09
05.08.2015 11:00,5195,36.9,0.259,-0.966,-0.434,-0.901,9748,8038,7.81,20.549,37.32,36.54,34.81,0,64180,64284,80319,2446,19126,42712,5913,57926,8101,7899,37.52
05.08.2015 12:00,5196,31.42,0,-1,-0.434,-0.901,9748,8038,7.81,20.549,36.02,36.54,34.81,0,65059,64698,81625,2152,21908,40638,5491,58311,7828,7982,33.82
05.08.2015 13:00,5197,29.58,-0.259,-0.966,-0.434,-0.901,9748,8038,7.81,20.549,35.07,36.54,34.81,0,64542,64320,80910,2062,23212,39046,4993,58081,7805,7877,30.96
05.08.2015 14:00,5198,29.55,-0.5,-0.866,-0.434,-0.901,9748,8038,7.81,20.549,34.59,36.54,34.81,0,62506,62403,79320,1947,23339,37117,4885,57249,7808,7727,30.39
05.08.2015 15:00,5199,29.2,-0.707,-0.707,-0.434,-0.901,9748,8038,7.81,20.549,35.01,36.54,34.81,0,61523,62273,76307,1615,22036,38622,4848,56823,7854,7698,32.46
05.08.2015 16:00,5200,29.8,-0.866,-0.5,-0.434,-0.901,9748,8038,7.81,20.549,37.31,36.54,34.81,0,59908,60023,72315,1297,19119,39607,4689,56875,8036,7555,35.11
05.08.2015 17:00,5201,37.54,-0.966,-0.259,-0.434,-0.901,9748,8038,7.81,20.549,39.91,36.54,34.81,0,58350,59367,69506,1095,14723,43549,5524,56736,8073,7392,39.46
05.08.2015 18:00,5202,44.03,-1,0,-0.434,-0.901,9748,8038,7.81,20.549,41.05,36.54,34.81,0,57671,58530,64081,946,9304,48280,6148,57026,8448,7157,41.34
05.08.2015 19:00,5203,46.9,-0.966,0.259,-0.434,-0.901,9748,8038,7.81,20.549,43.09,36.54,34.81,0,56249,58087,59357,1036,4234,52817,6515,56654,8653,7088,43.3
05.08.2015 20:00,5204,41.92,-0.866,0.5,-0.434,-0.901,9748,8038,7.81,20.549,43.66,36.54,34.81,0,53957,55613,56971,1325,1284,53004,5979,54934,8627,7074,44
05.08.2015 21:00,5205,43.93,-0.707,0.707,-0.434,-0.901,9748,8038,7.81,20.549,43.2,36.54,34.81,0,54454,54034,56115,2234,79,51721,6289,53980,8369,7062,43.63
05.08.2015 22:00,5206,41.18,-0.5,0.866,-0.434,-0.901,9748,8038,7.81,20.549,42.01,36.54,34.81,0,53336,52026,55944,3721,0,48305,5632,54238,8393,6682,40.9
05.08.2015 23:00,5207,31.33,-0.259,0.966,-0.434,-0.901,9748,8038,7.81,20.549,35.18,36.54,34.81,0,48780,47828,53578,5030,0,42798,5093,53536,7922,6297,34.25
06.08.2015 00:00,5208,30.24,0,1,-0.975,-0.223,9788,7996,7.84,20.386,31.71,35.96,34.45,0,45604,45639,50073,6116,0,39523,4866,49981,7452,5985,29
06.08.2015 01:00,5209,27.95,0.259,0.966,-0.975,-0.223,9788,7996,7.84,20.386,29.23,35.96,34.45,0,44347,43364,47512,6705,0,36659,4514,48526,7220,5932,26.47
06.08.2015 02:00,5210,25.14,0.5,0.866,-0.975,-0.223,9788,7996,7.84,20.386,27.3,35.96,34.45,0,42339,41726,46043,7534,0,34192,4473,47601,7145,5814,25
06.08.2015 03:00,5211,23.21,0.707,0.707,-0.975,-0.223,9788,7996,7.84,20.386,23.05,35.96,34.45,0,42456,41392,45106,7891,0,33501,4391,47292,7132,5704,23.51
06.08.2015 04:00,5212,23.02,0.866,0.5,-0.975,-0.223,9788,7996,7.84,20.386,22.41,35.96,34.45,0,45429,42101,45328,7950,0,34151,4341,47746,7147,5742,23.41
06.08.2015 05:00,5213,25.46,0.966,0.259,-0.975,-0.223,9788,7996,7.84,20.386,25.62,35.96,34.45,0,47445,44549,48788,7688,1,36860,4383,48243,7299,5908,25.62
06.08.2015 06:00,5214,31.32,1,0,-0.975,-0.223,9788,7996,7.84,20.386,32.01,35.96,34.45,0,51069,49258,54972,7159,178,41921,4888,49649,7989,6605,32.64
06.08.2015 07:00,5215,39.94,0.966,-0.259,-0.975,-0.223,9788,7996,7.84,20.386,38.66,35.96,34.45,0,55191,56149,61793,6606,2260,47283,5797,52063,8201,7118,38.68
06.08.2015 08:00,5216,42.72,0.866,-0.5,-0.975,-0.223,9788,7996,7.84,20.386,41.93,35.96,34.45,0,58267,60868,69137,5509,6697,48662,6018,53155,8381,7512,40.51
06.08.2015 09:00,5217,38.42,0.707,-0.707,-0.975,-0.223,9788,7996,7.84,20.386,40.87,35.96,34.45,0,61359,62105,74288,4169,11932,46004,5881,54248,8220,7720,39.23
06.08.2015 10:00,5218,36.91,0.5,-0.866,-0.975,-0.223,9788,7996,7.84,20.386,37.99,35.96,34.45,0,63415,64094,78905,3544,16682,43868,5586,55237,8086,7794,37
06.08.2015 11:00,5219,34.58,0.259,-0.966,-0.975,-0.223,9788,7996,7.84,20.386,37,35.96,34.45,0,64332,65874,81642,3166,20396,42312,5335,56569,8059,7996,35.5
06.08.2015 12:00,5220,30.49,0,-1,-0.975,-0.223,9788,7996,7.84,20.386,33.98,35.96,34.45,0,64787,66102,82821,3094,22769,40239,5098,56170,7829,8083,31.73
06.08.2015 13:00,5221,29.02,-0.259,-0.966,-0.975,-0.223,9788,7996,7.84,20.386,32.8,35.96,34.45,0,64787,63851,82089,3191,23608,37052,4976,56060,7736,7986,29.95
06.08.2015 14:00,5222,28.74,-0.5,-0.866,-0.975,-0.223,9788,7996,7.84,20.386,32.6,35.96,34.45,0,64123,63762,79664,3288,23102,37372,4914,56357,7716,7824,29.42
06.08.2015 15:00,5223,28.78,-0.707,-0.707,-0.975,-0.223,9788,7996,7.84,20.386,31.07,35.96,34.45,0,62731,62716,77495,3365,21337,38014,4882,55576,7784,7809,30
06.08.2015 16:00,5224,30.93,-0.866,-0.5,-0.975,-0.223,9788,7996,7.84,20.386,33.43,35.96,34.45,0,61489,61213,74158,3098,18243,39872,5016,56125,7840,7676,31.8
06.08.2015 17:00,5225,38.93,-0.966,-0.259,-0.975,-0.223,9788,7996,7.84,20.386,38.72,35.96,34.45,0,59967,60706,70605,3001,13913,43792,5492,55466,8258,7448,38.3
06.08.2015 18:00,5226,43.03,-1,0,-0.975,-0.223,9788,7996,7.84,20.386,43.16,35.96,34.45,0,58706,59899,65418,2819,8611,48469,6346,55741,8683,7288,43.4
06.08.2015 19:00,5227,48.92,-0.966,0.259,-0.975,-0.223,9788,7996,7.84,20.386,44.94,35.96,34.45,0,60021,59690,61893,2935,3837,52918,6340,55774,8692,7192,45.48
06.08.2015 20:00,5228,45.18,-0.866,0.5,-0.975,-0.223,9788,7996,7.84,20.386,41.98,35.96,34.45,0,58149,57307,58459,3419,1054,52834,6355,54601,8678,7192,43.69
06.08.2015 21:00,5229,44.93,-0.707,0.707,-0.975,-0.223,9788,7996,7.84,20.386,42.44,35.96,34.45,0,56127,55598,57005,3922,21,51655,6259,54574,8663,7099,43.8
06.08.2015 22:00,5230,42.87,-0.5,0.866,-0.975,-0.223,9788,7996,7.84,20.386,41.91,35.96,34.45,0,54848,53325,55210,4815,0,48510,5964,55833,8358,6721,41.8
06.08.2015 23:00,5231,35.95,-0.259,0.966,-0.975,-0.223,9788,7996,7.84,20.386,33.56,35.96,34.45,0,49805,49384,52838,5221,0,44163,5108,54737,7972,6311,33.4
07.08.2015 00:00,5232,30.35,0,1,-0.782,0.623,9738,7996,7.76,20.693,32.4,35.89,34.22,0,46174,45925,50004,4413,0,41512,4180,50515,7369,5987,32
07.08.2015 01:00,5233,28.73,0.259,0.966,-0.782,0.623,9738,7996,7.76,20.693,30.03,35.89,34.22,0,43596,43521,47219,3964,0,39557,4180,48476,7003,5977,29.5
07.08.2015 02:00,5234,26.56,0.5,0.866,-0.782,0.623,9738,7996,7.76,20.693,27.56,35.89,34.22,0,42152,42168,45344,3920,0,38248,4110,47780,6695,5874,27.31
07.08.2015 03:00,5235,25.36,0.707,0.707,-0.782,0.623,9738,7996,7.76,20.693,25.51,35.89,34.22,0,42054,41880,43965,3650,0,38230,4126,47430,6643,5778,25.7
07.08.2015 04:00,5236,25.28,0.866,0.5,-0.782,0.623,9738,7996,7.76,20.693,25.32,35.89,34.22,0,42401,42520,43615,3326,0,39194,4095,48046,6737,5784,25.87
07.08.2015 05:00,5237,27.4,0.966,0.259,-0.782,0.623,9738,7996,7.76,20.693,28.54,35.89,34.22,0,44416,44971,46590,2976,1,41994,4083,48882,7221,5929,28.96
07.08.2015 06:00,5238,32.28,1,0,-0.782,0.623,9738,7996,7.76,20.693,34.96,35.89,34.22,0,48780,49502,52809,2688,160,46654,4616,51511,7987,6605,35.5
07.08.2015 07:00,5239,38.68,0.966,-0.259,-0.782,0.623,9738,7996,7.76,20.693,40.98,35.89,34.22,0,55442,56128,59662,2275,2139,51714,5441,53832,8155,7051,42.45
07.08.2015 08:00,5240,39.82,0.866,-0.5,-0.782,0.623,9738,7996,7.76,20.693,43.32,35.89,34.22,0,59639,60489,67410,1761,6321,52407,5837,56094,8137,7498,44.62
07.08.2015 09:00,5241,38.93,0.707,-0.707,-0.782,0.623,9738,7996,7.76,20.693,41.96,35.89,34.22,0,61649,61867,72440,1246,11250,49371,5592,57513,8192,7753,42.5
07.08.2015 10:00,5242,38.82,0.5,-0.866,-0.782,0.623,9738,7996,7.76,20.693,41.65,35.89,34.22,0,63715,63664,76963,1097,15695,46872,5569,58309,7881,7800,41.58
07.08.2015 11:00,5243,36.95,0.259,-0.966,-0.782,0.623,9738,7996,7.76,20.693,38.52,35.89,34.22,0,65402,65070,80138,1026,19135,44909,5454,58089,7863,8017,37.46
07.08.2015 12:00,5244,32.56,0,-1,-0.782,0.623,9738,7996,7.76,20.693,35.48,35.89,34.22,0,65407,65040,81339,1090,21516,42434,5045,58050,7655,8012,34.25
07.08.2015 13:00,5245,29.32,-0.259,-0.966,-0.782,0.623,9738,7996,7.76,20.693,34.95,35.89,34.22,0,64513,64030,80497,1013,22596,40421,4632,57587,7573,7933,30.62
07.08.2015 14:00,5246,28.87,-0.5,-0.866,-0.782,0.623,9738,7996,7.76,20.693,32.81,35.89,34.22,0,62947,62047,78251,1044,22314,38689,4595,56636,7603,7796,30
07.08.2015 15:00,5247,29.14,-0.707,-0.707,-0.782,0.623,9738,7996,7.76,20.693,32.03,35.89,34.22,0,61760,61423,74919,1072,20576,39775,4578,56080,7675,7811,30.69
07.08.2015 16:00,5248,30.99,-0.866,-0.5,-0.782,0.623,9738,7996,7.76,20.693,33.63,35.89,34.22,0,60495,59760,70994,1211,17432,41117,4871,55862,7741,7675,32.92
07.08.2015 17:00,5249,38.96,-0.966,-0.259,-0.782,0.623,9738,7996,7.76,20.693,38.17,35.89,34.22,0,60024,59025,67483,1357,13270,44398,5406,56353,8039,7475,37.88
07.08.2015 18:00,5250,42.3,-1,0,-0.782,0.623,9738,7996,7.76,20.693,40.27,35.89,34.22,0,58531,57920,61604,1587,8297,48036,6118,56584,8204,7193,40.8
07.08.2015 19:00,5251,43.97,-0.966,0.259,-0.782,0.623,9738,7996,7.76,20.693,42.36,35.89,34.22,0,57765,57087,57756,2038,3721,51328,6180,56145,8549,7086,43.13
07.08.2015 20:00,5252,41.41,-0.866,0.5,-0.782,0.623,9738,7996,7.76,20.693,40.46,35.89,34.22,0,55177,54534,54345,2625,972,50937,6017,55407,8241,7070,41.27
07.08.2015 21:00,5253,41.57,-0.707,0.707,-0.782,0.623,9738,7996,7.76,20.693,38.94,35.89,34.22,0,53203,53008,53477,3337,16,49655,6030,54911,8266,6933,38.5
07.08.2015 22:00,5254,40.98,-0.5,0.866,-0.782,0.623,9738,7996,7.76,20.693,37.92,35.89,34.22,0,51987,51419,53149,4006,0,47413,5777,55144,7877,6425,37.33
07.08.2015 23:00,5255,31.98,-0.259,0.966,-0.782,0.623,9738,7996,7.76,20.693,31.93,35.89,34.22,0,48084,47858,50542,4385,0,43473,4914,54396,7588,6026,31.68
08.08.2015 00:00,5256,31.22,0,1,0,1,9723,7520,7.76,20.195,28.6,27.7,28.29,0,44386,44403,45125,4789,0,39614,4389,51220,7027,5564,27.7
08.08.2015 01:00,5257,27.38,0.259,0.966,0,1,9723,7520,7.76,20.195,27.05,27.7,28.29,0,42061,41787,42824,5029,0,36758,4682,48279,7013,5398,26.28
08.08.2015 02:00,5258,26.23,0.5,0.866,0,1,9723,7520,7.76,20.195,25.57,27.7,28.29,0,40494,39997,42070,4835,0,35162,4147,46717,7022,5322,25.53
08.08.2015 03:00,5259,25.21,0.707,0.707,0,1,9723,7520,7.76,20.195,24.08,27.7,28.29,0,40473,39642,41927,4766,0,34876,3995,45700,6974,5283,24.04
08.08.2015 04:00,5260,23.05,0.866,0.5,0,1,9723,7520,7.76,20.195,23.03,27.7,28.29,0,40340,39398,42054,4552,0,34846,3976,45119,6858,5281,23.49
08.08.2015 05:00,5261,23.04,0.966,0.259,0,1,9723,7520,7.76,20.195,23.75,27.7,28.29,0,41074,39979,42560,4420,1,35558,4108,44965,6861,5112,24.5
08.08.2015 06:00,5262,25.24,1,0,0,1,9723,7520,7.76,20.195,23.34,27.7,28.29,0,42268,40125,44555,4339,134,35652,4045,45811,7014,5234,24.21
08.08.2015 07:00,5263,28.31,0.966,-0.259,0,1,9723,7520,7.76,20.195,25.06,27.7,28.29,0,45868,43064,47890,4278,1933,36853,4468,46898,7004,5621,25.91
08.08.2015 08:00,5264,29.91,0.866,-0.5,0,1,9723,7520,7.76,20.195,26.69,27.7,28.29,0,49652,47668,53193,4069,5688,37911,4684,49099,6995,6090,26.69
08.08.2015 09:00,5265,31.56,0.707,-0.707,0,1,9723,7520,7.76,20.195,26.59,27.7,28.29,0,53072,50548,58971,3810,10192,36546,4881,50588,6775,6418,27.08
08.08.2015 10:00,5266,28.02,0.5,-0.866,0,1,9723,7520,7.76,20.195,25.06,27.7,28.29,0,55504,53141,63254,3716,14339,35086,4876,51263,6763,6646,25.04
08.08.2015 11:00,5267,27.2,0.259,-0.966,0,1,9723,7520,7.76,20.195,23.85,27.7,28.29,0,56388,54112,65685,3780,17759,32573,5064,51237,6753,6807,24.25
08.08.2015 12:00,5268,25.24,0,-1,0,1,9723,7520,7.76,20.195,22.22,27.7,28.29,0,56757,53783,66333,3850,20235,29698,5355,51240,6436,6664,22.7
08.08.2015 13:00,5269,23.49,-0.259,-0.966,0,1,9723,7520,7.76,20.195,21.07,27.7,28.29,0,55514,51725,65578,4029,21331,26365,5067,50137,6162,6619,21
08.08.2015 14:00,5270,22.14,-0.5,-0.866,0,1,9723,7520,7.76,20.195,19,27.7,28.29,0,53454,50772,63539,4277,20730,25765,5088,48788,6045,6501,19.14
08.08.2015 15:00,5271,24.11,-0.707,-0.707,0,1,9723,7520,7.76,20.195,19.53,27.7,28.29,0,52694,49198,60839,4571,18770,25857,5204,48086,6098,6465,19.37
08.08.2015 16:00,5272,25.28,-0.866,-0.5,0,1,9723,7520,7.76,20.195,19.39,27.7,28.29,0,51378,48145,57440,5063,15602,27480,5124,48162,6207,6365,20.15
08.08.2015 17:00,5273,29.57,-0.966,-0.259,0,1,9723,7520,7.76,20.195,25.56,27.7,28.29,0,50557,48071,53829,5529,11321,31221,5055,50191,6727,6136,24.61
08.08.2015 18:00,5274,31.95,-1,0,0,1,9723,7520,7.76,20.195,29.05,27.7,28.29,0,50971,48824,50523,5800,6926,36098,5412,52542,6964,6077,28.85
08.08.2015 19:00,5275,33.96,-0.966,0.259,0,1,9723,7520,7.76,20.195,30,27.7,28.29,0,50699,48527,49096,5926,3120,39481,5115,52421,7073,6048,29.89
08.08.2015 20:00,5276,33.91,-0.866,0.5,0,1,9723,7520,7.76,20.195,29.5,27.7,28.29,0,49078,46730,46861,6014,731,39985,4823,51543,7137,6138,30.94
08.08.2015 21:00,5277,34.92,-0.707,0.707,0,1,9723,7520,7.76,20.195,29.91,27.7,28.29,0,47422,45640,46620,5876,11,39753,4630,52199,7096,6090,31.5
08.08.2015 22:00,5278,35.26,-0.5,0.866,0,1,9723,7520,7.76,20.195,31.17,27.7,28.29,0,46844,45064,46192,5601,0,39463,5026,53701,7172,5761,31.5
08.08.2015 23:00,5279,32.65,-0.259,0.966,0,1,9723,7520,7.76,20.195,27.6,27.7,28.29,0,43617,42180,44050,5197,0,36983,4560,52968,6836,5477,27.59
09.08.2015 00:00,5280,27.02,0,1,0.782,0.623,9793,7520,7.76,20.189,26.59,19.26,22.31,0,40314,38818,42913,4594,0,34224,4258,49535,6696,5211,22.5
09.08.2015 01:00,5281,25.28,0.259,0.966,0.782,0.623,9793,7520,7.76,20.189,23.07,19.26,22.31,0,38008,36611,41427,3950,0,32661,4135,46546,6642,5129,19.6
09.08.2015 02:00,5282,24.04,0.5,0.866,0.782,0.623,9793,7520,7.76,20.189,22.08,19.26,22.31,0,36398,35124,39946,3629,0,31495,4103,45145,6648,5066,18.45
09.08.2015 03:00,5283,22.95,0.707,0.707,0.782,0.623,9793,7520,7.76,20.189,19.13,19.26,22.31,0,35555,34338,38945,3412,0,30926,3948,43793,6652,5045,15.91
09.08.2015 04:00,5284,22.2,0.866,0.5,0.782,0.623,9793,7520,7.76,20.189,18.16,19.26,22.31,0,35791,34456,38536,3293,0,31163,3959,43407,6661,5043,15.62
09.08.2015 05:00,5285,22.01,0.966,0.259,0.782,0.623,9793,7520,7.76,20.189,17.43,19.26,22.31,0,35913,34691,38080,3206,1,31484,3923,42808,6663,4857,15.93
09.08.2015 06:00,5286,21.87,1,0,0.782,0.623,9793,7520,7.76,20.189,17.63,19.26,22.31,0,35478,34207,38654,2904,109,31194,3895,42275,6716,4896,15.18
09.08.2015 07:00,5287,21.43,0.966,-0.259,0.782,0.623,9793,7520,7.76,20.189,20.09,19.26,22.31,0,37471,35530,42402,2532,1886,31112,4001,42257,6705,5287,17.02
09.08.2015 08:00,5288,22.64,0.866,-0.5,0.782,0.623,9793,7520,7.76,20.189,21.54,19.26,22.31,0,40700,38958,47688,2123,5542,31293,4186,43794,6700,5769,18.64
09.08.2015 09:00,5289,23.94,0.707,-0.707,0.782,0.623,9793,7520,7.76,20.189,22.7,19.26,22.31,0,43654,42204,53800,1675,9889,30640,4406,45822,6775,6189,19.6
09.08.2015 10:00,5290,25.11,0.5,-0.866,0.782,0.623,9793,7520,7.76,20.189,23.4,19.26,22.31,0,45831,44748,58267,1551,14192,29005,4504,46927,6850,6519,19.5
09.08.2015 11:00,5291,26.12,0.259,-0.966,0.782,0.623,9793,7520,7.76,20.189,24.81,19.26,22.31,0,47829,47148,62008,1523,17763,27862,4554,47574,6892,6730,21.42
09.08.2015 12:00,5292,23.72,0,-1,0.782,0.623,9793,7520,7.76,20.189,24.17,19.26,22.31,0,48783,48227,63247,1406,20041,26780,4438,47811,6802,6535,18.4
09.08.2015 13:00,5293,23.84,-0.259,-0.966,0.782,0.623,9793,7520,7.76,20.189,22.24,19.26,22.31,0,47579,46538,62132,1427,20697,24414,4430,46690,6789,6467,16.62
09.08.2015 14:00,5294,23.08,-0.5,-0.866,0.782,0.623,9793,7520,7.76,20.189,20.93,19.26,22.31,0,46397,45120,59413,1468,19950,23702,4290,46223,6778,6405,15.85
09.08.2015 15:00,5295,23.08,-0.707,-0.707,0.782,0.623,9793,7520,7.76,20.189,20.04,19.26,22.31,0,45573,44306,56307,1537,18317,24452,4257,46334,6834,6423,16.31
09.08.2015 16:00,5296,24.59,-0.866,-0.5,0.782,0.623,9793,7520,7.76,20.189,20.17,19.26,22.31,0,45338,43782,53486,1639,15456,26687,4339,47157,6854,6340,17.18
09.08.2015 17:00,5297,28.12,-0.966,-0.259,0.782,0.623,9793,7520,7.76,20.189,23.08,19.26,22.31,0,45601,43837,52240,1801,11497,30539,4384,49573,6838,6155,20.49
09.08.2015 18:00,5298,35.94,-1,0,0.782,0.623,9793,7520,7.76,20.189,28.08,19.26,22.31,0,47210,44873,50253,2132,7042,35699,4594,50985,6913,6173,25.78
09.08.2015 19:00,5299,37.92,-0.966,0.259,0.782,0.623,9793,7520,7.76,20.189,33.22,19.26,22.31,0,47633,45529,49070,2448,3064,40017,5289,51432,6957,6210,30.2
09.08.2015 20:00,5300,36.46,-0.866,0.5,0.782,0.623,9793,7520,7.76,20.189,33.29,19.26,22.31,0,47215,45100,48048,2836,720,41544,4886,51636,7055,6390,31.49
09.08.2015 21:00,5301,36.99,-0.707,0.707,0.782,0.623,9793,7520,7.76,20.189,34.78,19.26,22.31,0,47366,44974,48270,3496,7,41471,5220,52455,7141,6415,32.05
09.08.2015 22:00,5302,36.89,-0.5,0.866,0.782,0.623,9793,7520,7.76,20.189,35.4,19.26,22.31,0,47738,45343,48200,4249,0,41094,5117,53668,7109,6186,32.1
09.08.2015 23:00,5303,32.4,-0.259,0.966,0.782,0.623,9793,7520,7.76,20.189,32.29,19.26,22.31,0,44882,42692,46931,4793,0,37899,4352,52337,6949,5906,27.4
10.08.2015 00:00,5304,30.6,0,1,0.975,-0.223,9428,7748,7.89,20.325,25.35,37.84,34.31,0,42157,39646,44916,4739,0,34907,4148,48639,6787,5733,25.02
10.08.2015 01:00,5305,27.19,0.259,0.966,0.975,-0.223,9428,7748,7.89,20.325,23.99,37.84,34.31,0,40371,37923,43159,4448,0,33475,3960,47071,6813,5823,22.87
